target (driver),lib (driven),E,tau,convergence_p_value,ccm_rho,average_trials_rho,p95_trials_rho,p99_trials_rho,activity,average_direction,pct_time_positive,pct_time_negative,Domain,Phylum,Class,Order,Family,Domain_lib,Phylum_lib,Class_lib,Order_lib,Family_lib
f__Alteromonadaceae,Prod_over_time,4,-3,6.700728993885779e-33,0.2360401577885913,-0.0348567022722969,0.1585661203654508,0.2038493884033784,7.43801652892562,0.3506680999717133,80.99173553719008,0.0,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,,,,,
f__Rhodobacteraceae,f__Pseudoalteromonadaceae,3,-2,3.0923265497328884e-13,0.4024995955390361,-0.0362677919708758,0.2022226459981528,0.2905678031689905,10.317460317460316,-0.1641359007432993,0.0,87.3015873015873,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae
f__Rhodobacteraceae,f__Flavobacteriaceae,5,-3,1.9403107794834795e-36,0.4598721649571384,-0.0463313290056821,0.2264610136941134,0.2818924650941135,27.966101694915253,-0.038216270982683,17.796610169491526,58.47457627118644,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae
f__Rhodobacteraceae,f__Vibrionaceae,2,-3,1.1802424695432432e-17,0.3338606926866985,-0.0161806938010785,0.2334514536504666,0.2782890954932202,11.811023622047244,-0.0502137581257233,20.47244094488189,70.07874015748031,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae
f__Rhodobacteraceae,f__Alteromonadaceae,5,-2,1.122996137552323e-11,0.2474356151520077,-0.0263191175429497,0.2463002937368945,0.4020559215333778,9.01639344262295,-0.1115155386815705,0.819672131147541,78.68852459016394,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae
f__Rhodobacteraceae,f__Cyclobacteriaceae,2,-1,9.35518652251419e-22,0.3718080977988057,-0.021379554677987,0.2220523950000389,0.3441076593935537,10.07751937984496,0.1873888236512301,92.24806201550388,0.0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae
f__Rhodobacteraceae,f__Cryomorphaceae,2,-2,3.66295564725924e-11,0.2603145617109113,-0.007357047861016,0.1874728741463553,0.2199839127326886,10.15625,0.1163504565693127,90.625,0.78125,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae
f__Rhodobacteraceae,f__Marinomonadaceae,2,-2,0.0001759393533094,0.2937395983391037,-0.0094398247023169,0.175871780077955,0.207519577912179,9.375,-0.1758382333297735,0.0,91.40625,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Marinomonadaceae
f__Rhodobacteraceae,f__Colwelliaceae,3,-3,4.0562965668641855e-10,0.2591760171859389,-0.0217756864031151,0.1945739211451068,0.2920225210938581,8.064516129032258,0.0731592758770589,74.19354838709677,11.29032258064516,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Colwelliaceae
f__Rhodobacteraceae,f__Pseudomonadaceae,2,-3,1.8445939484198376e-10,0.3702354810861671,-0.042466633512875,0.1995478776435441,0.2883660100874261,10.236220472440944,0.0075265082231693,39.37007874015748,51.181102362204726,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae
f__Rhodobacteraceae,f__Idiomarinaceae,2,-1,4.372200405324681e-05,0.3167399675810917,-0.0177161060142105,0.2138129709970142,0.2918043191732209,8.527131782945736,0.3154989199364482,86.04651162790698,6.2015503875969,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Idiomarinaceae
f__Rhodobacteraceae,f__Puniceicoccaceae,2,-1,2.346865654643066e-10,0.3650660521442507,-0.0017637859781176,0.201980363365456,0.267615745142515,10.852713178294572,-0.0015720339727397,44.96124031007752,47.28682170542636,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Puniceicoccaceae
f__Rhodobacteraceae,f__Rhizobiaceae,3,-1,0.0001670382433415,0.4595144051641587,-0.0264667665099837,0.2345363940153873,0.2720217740054487,17.96875,0.5080213305478605,89.0625,0.0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae
f__Rhodobacteraceae,f__Oligoflexales,5,-2,1.3266445463685914e-09,0.4485806961334467,-0.0499675938367009,0.2225719805222643,0.3004497066101564,22.131147540983605,0.2217960130536413,79.50819672131148,0.0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__Oligoflexales,f__Oligoflexales
f__Rhodobacteraceae,f__Alcanivoracaceae1,2,-1,9.560064616742484e-11,0.3069275720899809,-0.0197795239548212,0.1788478476639092,0.2683200268048781,11.627906976744184,0.161483750472819,79.06976744186046,13.178294573643411,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae1
f__Rhodobacteraceae,f__Halieaceae,5,-3,0.0081898457966082,0.3125299188132053,-0.044642133204706,0.2211653742931875,0.3468333933164749,13.559322033898304,1.3139351644657544,76.27118644067797,0.0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae
f__Rhodobacteraceae,f__Hyphomonadaceae,5,-3,4.101820119822291e-30,0.4863553570541661,-0.0395927110139118,0.2091894029801199,0.3635307747116204,16.94915254237288,0.4425023332234131,76.27118644067797,0.0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Hyphomonadaceae
f__Rhodobacteraceae,f__Sneathiellaceae,5,-3,1.9869400083389338e-12,0.3073130956485253,-0.015782735306532,0.3407053893312909,0.3725888426984881,11.016949152542372,-0.0428601314918025,19.491525423728813,56.77966101694916,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sneathiellales,f__Sneathiellaceae
f__Rhodobacteraceae,f__Rubritaleaceae,5,-3,5.369235070471084e-22,0.4568923286016732,-0.0433187370607894,0.2034288777209513,0.2517081148910721,15.254237288135592,0.1596181362335415,76.27118644067797,0.0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae
f__Rhodobacteraceae,f__Crocinitomicaceae,2,-2,0.3274702156224597,0.2354238846754501,0.0255177191600515,0.2234317558322598,0.2799750139794738,8.59375,-0.0150728870514531,40.625,50.78125,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae
f__Rhodobacteraceae,f__Halomonadaceae,3,-1,6.236145108626632e-15,0.4228858371237097,-0.0221282441439584,0.2084688851587275,0.300388084999839,13.28125,0.2101501227237001,89.0625,0.0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae
f__Rhodobacteraceae,f__Marinobacteraceae,5,-3,2.659659154526485e-10,0.3028542276173313,-0.0516438502811719,0.1794315626567492,0.3404377169812782,11.016949152542372,0.1413060256549608,72.03389830508475,4.23728813559322,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Marinobacteraceae
f__Rhodobacteraceae,f__Unknown_Family,5,-3,1.493977409474303e-12,0.5133372584523647,-0.0218105268288875,0.2738474476574649,0.3294884468222587,20.33898305084746,0.2667023997772531,76.27118644067797,0.0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__Unknown_Family
f__Rhodobacteraceae,f__Unknown_Family,5,-3,1.493977409474303e-12,0.5133372584523647,-0.0218105268288875,0.2738474476574649,0.3294884468222587,20.33898305084746,0.2667023997772531,76.27118644067797,0.0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Oxyphotobacteria_Incertae_Sedis,f__Unknown_Family
f__Rhodobacteraceae,f__Unknown_Family,5,-3,1.493977409474303e-12,0.5133372584523647,-0.0218105268288875,0.2738474476574649,0.3294884468222587,20.33898305084746,0.2667023997772531,76.27118644067797,0.0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Alphaproteobacteria_Incertae_Sedis,f__Unknown_Family
f__Rhodobacteraceae,f__Parvibaculaceae,5,-2,4.934689145809743e-07,0.3838474013338895,-0.0422382725791969,0.257910269911821,0.3447614430956072,21.311475409836063,0.0073611572536754,41.80327868852459,37.704918032786885,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Parvibaculales,f__Parvibaculaceae
f__Rhodobacteraceae,f__Saccharospirillaceae,5,-1,0.304147155237233,0.12462302445641,-0.05721280363052,0.1444476646289472,0.2083039199488056,9.523809523809524,-0.0408104471352138,13.492063492063492,69.04761904761905,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae
f__Rhodobacteraceae,f__Stappiaceae,2,-3,0.0018762278726019,0.1270131691066365,0.0011624619889104,0.2114664331085113,0.2950095610728417,7.086614173228346,0.5318090327095548,89.76377952755905,0.7874015748031495,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Stappiaceae
f__Rhodobacteraceae,f__Pseudohongiellaceae,5,-2,0.0009413221284986,0.2555105246620099,-0.0247731312187806,0.2267552688997371,0.3225721285952799,11.475409836065571,0.1184833431010022,78.68852459016394,0.819672131147541,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Pseudohongiellaceae
f__Rhodobacteraceae,f__Saprospiraceae,5,-3,3.508800158878965e-11,0.3714577438630164,-0.0532483261659967,0.1828162963207365,0.2592481585435026,14.40677966101695,0.4770281473391992,76.27118644067797,0.0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae
f__Rhodobacteraceae,Prod_over_time,4,-2,4.355288325847173e-23,0.2995830947378103,-0.0274749859939056,0.261304601574134,0.3158668426944599,13.709677419354838,-0.0904661384276321,7.258064516129033,75.80645161290323,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,,,
f__Cyclobacteriaceae,f__Pseudoalteromonadaceae,5,-3,8.268852972111775e-15,0.650328036343346,-0.0275973994372489,0.2778698932247134,0.384130522687818,26.27118644067797,-0.6787623668099013,0.0,76.27118644067797,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae
f__Cyclobacteriaceae,f__Flavobacteriaceae,5,-2,1.6490229751678458e-23,0.3327153565808047,-0.0409059484199339,0.2031668846279053,0.2849067494960403,11.475409836065571,0.1740373853530592,78.68852459016394,0.819672131147541,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae
f__Cyclobacteriaceae,f__Vibrionaceae,2,-3,1.0405085076894573e-33,0.4728639424187094,0.0130391057674911,0.2369464892952744,0.3048256922560836,13.385826771653544,-0.1260094346135888,1.574803149606299,88.9763779527559,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae
f__Cyclobacteriaceae,f__Alteromonadaceae,1,-3,2.2528534066710356e-26,0.3658896020499641,-0.0169466534454619,0.1792937064269221,0.2103882028679964,10.76923076923077,-0.2516436604783702,10.76923076923077,84.61538461538461,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae
f__Cyclobacteriaceae,f__Rhodobacteraceae,2,-1,2.2832553369670918e-10,0.2943018189822865,-0.0334357101479186,0.157214896289035,0.2149227487691583,10.852713178294572,0.558465266021168,91.47286821705426,0.7751937984496124,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae
f__Cyclobacteriaceae,f__Cryomorphaceae,4,-3,1.1424289253921914e-05,0.267594598456547,-0.0502654894095937,0.1887486835669651,0.2561334695636107,12.396694214876034,0.2893168524658578,80.99173553719008,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae
f__Cyclobacteriaceae,f__Marinomonadaceae,5,-3,9.954435627556638e-12,0.6535915783953897,-0.0405565373505808,0.2420336948215924,0.3840500520725314,19.491525423728813,-0.6322584725076806,0.0,76.27118644067797,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Marinomonadaceae
f__Cyclobacteriaceae,f__Colwelliaceae,3,-3,1.7020132707725482e-18,0.1964124684820361,-0.0169954963994066,0.216100888729788,0.3134739341532722,9.67741935483871,0.1469661882403283,58.06451612903226,27.41935483870968,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Colwelliaceae
f__Cyclobacteriaceae,f__Pseudomonadaceae,2,-3,1.1169802087069779e-21,0.6174340989757054,-0.0149260969772109,0.2030561110897911,0.2661135187345418,12.598425196850393,-0.4102074446571743,0.0,90.5511811023622,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae
f__Cyclobacteriaceae,f__Idiomarinaceae,1,-3,6.645637432274503e-14,0.2919558553663623,0.0054901010787897,0.1540092235842419,0.2251180394211488,16.153846153846153,-0.0156318685269842,46.92307692307692,48.46153846153846,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Idiomarinaceae
f__Cyclobacteriaceae,f__Puniceicoccaceae,4,-3,1.4846503664007003e-25,0.7504899282269372,-0.069734896731864,0.1736502502751022,0.2064293263980493,24.793388429752067,0.6185893044425942,80.99173553719008,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Puniceicoccaceae
f__Cyclobacteriaceae,f__Oligoflexales,3,-2,7.457091562420857e-07,0.6854379241712814,-0.0231699540746777,0.2157201172279897,0.2794794209028466,17.46031746031746,1.5620571368124654,87.3015873015873,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__Oligoflexales,f__Oligoflexales
f__Cyclobacteriaceae,f__Rhizobiaceae,5,-2,5.974657667377032e-31,0.6000937164762737,-0.0543457498185999,0.2446967571504237,0.3117508588393552,22.950819672131143,0.7610485299660453,79.50819672131148,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae
f__Cyclobacteriaceae,f__Alcanivoracaceae1,5,-1,0.1041270823001529,0.6274687014994458,-0.0633782278560212,0.2427964853091418,0.3343366786317764,26.984126984126984,0.4481069003084493,82.53968253968253,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae1
f__Cyclobacteriaceae,f__Halieaceae,5,-2,4.499028737965617e-14,0.7207918112400123,-0.0774330252910282,0.2183265143606495,0.266873002557039,31.967213114754102,3.383005499992893,79.50819672131148,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae
f__Cyclobacteriaceae,f__Hyphomonadaceae,4,-3,2.586161279191912e-10,0.6071586501607811,-0.0593268282285993,0.1714040530729721,0.228994073150843,19.83471074380165,1.3920842788294596,80.99173553719008,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Hyphomonadaceae
f__Cyclobacteriaceae,f__Sneathiellaceae,5,-2,2.0197903359131756e-11,0.5184310285700391,-0.0250290135196919,0.2854404746725479,0.4030707345666622,17.21311475409836,0.2510427472252126,73.77049180327869,5.737704918032787,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sneathiellales,f__Sneathiellaceae
f__Cyclobacteriaceae,f__Rubritaleaceae,5,-2,2.01548116028572e-06,0.5039197458905378,-0.0561069241094158,0.2203745083851971,0.2854339497347267,22.131147540983605,0.4925624890228685,79.50819672131148,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae
f__Cyclobacteriaceae,f__Crocinitomicaceae,2,-2,0.6703228372901622,0.1882018224064095,-0.025170787640901,0.1816409445930366,0.2196644612223042,10.9375,0.4881111511726707,91.40625,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae
f__Cyclobacteriaceae,f__Halomonadaceae,4,-3,0.9288350651722004,0.2328145079993927,-0.0245004974610875,0.2150438572331112,0.2292646231829359,11.570247933884298,-0.4619448698751103,0.0,80.99173553719008,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae
f__Cyclobacteriaceae,f__Marinobacteraceae,5,-1,0.0616200326833184,0.1643570469988006,-0.0315832421661695,0.2885827447463371,0.3847174391713467,9.523809523809524,0.3231335557841225,80.95238095238095,1.5873015873015872,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Marinobacteraceae
f__Cyclobacteriaceae,f__Unknown_Family,5,-2,5.595477415179766e-05,0.4289113612118106,-0.0528325505311404,0.2436885252817346,0.321540408938652,18.0327868852459,0.2818150262570759,79.50819672131148,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__Unknown_Family
f__Cyclobacteriaceae,f__Unknown_Family,5,-2,5.595477415179766e-05,0.4289113612118106,-0.0528325505311404,0.2436885252817346,0.321540408938652,18.0327868852459,0.2818150262570759,79.50819672131148,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Oxyphotobacteria_Incertae_Sedis,f__Unknown_Family
f__Cyclobacteriaceae,f__Unknown_Family,5,-2,5.595477415179766e-05,0.4289113612118106,-0.0528325505311404,0.2436885252817346,0.321540408938652,18.0327868852459,0.2818150262570759,79.50819672131148,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Alphaproteobacteria_Incertae_Sedis,f__Unknown_Family
f__Cyclobacteriaceae,f__Parvibaculaceae,5,-2,7.586650116550248e-25,0.5828836332531927,-0.0604363160765045,0.2148285364941653,0.291569100479966,24.59016393442623,0.4996820107098056,79.50819672131148,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Parvibaculales,f__Parvibaculaceae
f__Cyclobacteriaceae,f__Saccharospirillaceae,5,-1,3.875742157418896e-24,0.4610090289753382,-0.0689809200069792,0.2560356199275853,0.3171646127351643,19.047619047619047,0.3617216186772949,80.95238095238095,1.5873015873015872,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae
f__Cyclobacteriaceae,f__Stappiaceae,4,-2,1.9777683141137853e-06,0.693456647062225,-0.021872356182342,0.2595257334426045,0.3090052351347503,27.41935483870968,1.7714234230011745,83.06451612903226,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Stappiaceae
f__Cyclobacteriaceae,f__Pseudohongiellaceae,4,-2,5.518519440303429e-12,0.7427893723380523,-0.0389002656648994,0.2173808413513431,0.2895805920181102,29.83870967741936,0.700306225777426,83.06451612903226,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Pseudohongiellaceae
f__Cyclobacteriaceae,f__Saprospiraceae,2,-2,2.381461658872184e-09,0.5795950884092838,0.0076729951223048,0.2363879328927273,0.2894681083434908,11.71875,2.063315691260766,91.40625,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae
f__Cyclobacteriaceae,Prod_over_time,4,-2,1.5716804184055977e-07,0.4793605776582326,-0.0416949012074632,0.212240346880884,0.2331162760552318,20.967741935483872,0.1970854606362582,79.83870967741935,3.225806451612903,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,,,,,
f__Cryomorphaceae,f__Pseudoalteromonadaceae,5,-3,1.5179190598420385e-15,0.4510187668548733,-0.0437311699722627,0.2250940322034627,0.2434087163510743,16.94915254237288,-0.2419185532382569,0.0,76.27118644067797,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae
f__Cryomorphaceae,f__Flavobacteriaceae,5,-1,8.5429568032253e-11,0.3461407125012664,-0.0593192428094,0.1988504042982956,0.3145778615042269,15.873015873015872,0.5323697150156383,82.53968253968253,0.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae
f__Cryomorphaceae,f__Vibrionaceae,2,-1,6.461275155683938e-11,0.2153928370927955,-0.0149827583863472,0.220230564878497,0.3183785682950424,12.4031007751938,0.0454729106580725,58.13953488372093,34.10852713178294,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae
f__Cryomorphaceae,f__Alteromonadaceae,5,-3,7.138670006808907e-08,0.2358109514347037,-0.020958097530675,0.2703404112414742,0.3500711378930533,10.16949152542373,-0.2017708892390752,0.0,76.27118644067797,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae
